goodsNo,리뷰번호,리뷰타입,작성자,리뷰내용,평점,체험단,구매옵션,키,몸무게,성별,작성일,만족도,사진유무,도움돼요,브랜드,카테고리,구매사이즈,구매상세,연도,월,일,요일,평점_raw,만족도_응답여부,사이즈,화면대비색감,퀄리티,구김,두께감,신축성,보온성,퀄리티_점수,보온성_점수,신축성_점수,두께감_점수,구김_점수,사이즈_편차,사이즈_편차절대,화면대비색감_편차,화면대비색감_편차절대,리뷰내용_clean,리뷰내용_norm,laugh_count,cry_count,exclamation_count,question_count,emoji_count,has_repetition,text_length_orig,한글_글자수,전체_글자수,is_valid_for_topic,작성자_norm,옵션키,세션,long_gap_review,그룹크기,action,dup_flag,is_base,kept_id
﻿3455882,87209015,general,명랑한파랑베스트,회색이 생각보다 밝았는데 진청이나 중청이랑 매치하면 이쁠거 같아요,4.0,False,S,169.0,67.0,남성,2026-08-30 00:27:30,사이즈: 정사이즈 / 화면 대비 색감: 밝음 / 퀄리티: 보통 / 두께감: 적당함,True,0,filluminate,아우터,S,,2026,8,30,일,4,응답,정사이즈,밝음,보통,,적당함,,,3.0,,,3.0,,0.0,0.0,1.0,1.0,회색이 생각보다 밝았는데 진청이나 중청이랑 매치하면 이쁠거 같아요,회색이생각보다밝았는데진청이나중청이랑매치하면이쁠거같아요,0,0,0,0,0,False,36,29,36,True,명랑한파랑베스트,"('S', None)",0,False,1,keep,unique,True,87209015
6493135,87209128,general,명랑한파랑베스트,이너로 착용하기 좋고 몸도 별로 안비추어서 좋은거 같아요,4.0,False,WHITE · S,169.0,67.0,남성,2026-08-30 00:32:46,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 두께감: 적당함 / 신축성: 적당함,True,0,filluminate,상의,S,WHITE,2026,8,30,일,4,응답,정사이즈,화면과 비슷,,,적당함,적당함,,,,3.0,3.0,,0.0,0.0,0.0,0.0,이너로 착용하기 좋고 몸도 별로 안비추어서 좋은거 같아요,이너로착용하기좋고몸도별로안비추어서좋은거같아요,0,0,0,0,0,False,31,24,31,True,명랑한파랑베스트,"('S', 'WHITE')",0,False,2,keep,multi_option_unique,True,87209128
6493135,87209174,general,명랑한파랑베스트,핏도 머슬핏처럼 이쁘고 길이감도 좋아서 입기 좋아요,4.0,False,GREY · S,169.0,67.0,남성,2026-08-30 00:35:02,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 두께감: 적당함 / 신축성: 적당함,True,0,filluminate,상의,S,GREY,2026,8,30,일,4,응답,정사이즈,화면과 비슷,,,적당함,적당함,,,,3.0,3.0,,0.0,0.0,0.0,0.0,핏도 머슬핏처럼 이쁘고 길이감도 좋아서 입기 좋아요,핏도머슬핏처럼이쁘고길이감도좋아서입기좋아요,0,0,0,0,0,False,28,22,28,True,명랑한파랑베스트,"('S', 'GREY')",0,False,2,keep,multi_option_unique,True,87209174
6708096,87209374,general,희미한북촌패드,배송도 빠르고 포장 상태도 깔끔해서 만족했습니다. 실제로 받아보니 사진으로 봤던 것보다 소재와 색감이 더 괜찮았어요. 착용했을 때 핏도 자연스럽고 불편한 부분 없이 편하게 입을 수 있습니다. 평소 데일리로 활용하기 좋은 디자인이라 자주 입게 될 것 같아요. 전체적으로 가격 대비 만족도가 높은 제품입니다. 재구매 의사 있습니다!,5.0,False,MELANGE GREY · M,167.0,73.0,남성,2026-08-30 00:50:23,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 두께감: 적당함 / 신축성: 적당함,False,0,filluminate,상의,M,MELANGE GREY,2026,8,30,일,5,응답,정사이즈,화면과 비슷,,,적당함,적당함,,,,3.0,3.0,,0.0,0.0,0.0,0.0,배송도 빠르고 포장 상태도 깔끔해서 만족했습니다. 실제로 받아보니 사진으로 봤던 것보다 소재와 색감이 더 괜찮았어요. 착용했을 때 핏도 자연스럽고 불편한 부분 없이 편하게 입을 수 있습니다. 평소 데일리로 활용하기 좋은 디자인이라 자주 입게 될 것 같아요. 전체적으로 가격 대비 만족도가 높은 제품입니다. 재구매 의사 있습니다!,배송도빠르고포장상태도깔끔해서만족했습니다실제로받아보니사진으로봤던것보다소재와색감이더괜찮았어요착용했을때핏도자연스럽고불편한부분없이편하게입을수있습니다평소데일리로활용하기좋은디자인이라자주입게될것같아요전체적으로가격대비만족도가높은제품입니다재구매의사있습니다,0,0,1,0,0,False,183,133,183,True,희미한북촌패드,"('M', 'MELANGE GREY')",0,False,2,keep,multi_option_dup,True,87209374
﻿6564204,87209701,general,shinm,배송이 너무 오래걸렸어요ㅠ 그치만 옷은 괜찮아요 두께감이 있어서 한여름엔 못입을거 같아요,5.0,False,S,164.0,47.0,여성,2026-08-30 01:22:43,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 두께감: 두꺼움 / 신축성: 적당함,True,0,travel,상의,S,,2026,8,30,일,5,응답,정사이즈,화면과 비슷,,,두꺼움,적당함,,,,3.0,4.0,,0.0,0.0,0.0,0.0,배송이 너무 오래걸렸어요ㅠ 그치만 옷은 괜찮아요 두께감이 있어서 한여름엔 못입을거 같아요,배송이너무오래걸렸어요그치만옷은괜찮아요두께감이있어서한여름엔못입을거같아요,0,1,0,0,0,False,49,38,49,True,shinm,"('S', None)",0,False,1,keep,unique,True,87209701
4073361,87209713,general,높은대만구두,굿굿 너무 좋았어요 진짜 넘 편하고 담에도 시킬 의향있아요,5.0,False,딥그레이 · 2XL,176.0,98.0,남성,2026-08-30 01:24:14,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 두께감: 적당함 / 신축성: 적당함,False,0,jemut,상의,2XL,딥그레이,2026,8,30,일,5,응답,정사이즈,화면과 비슷,,,적당함,적당함,,,,3.0,3.0,,0.0,0.0,0.0,0.0,굿굿 너무 좋았어요 진짜 넘 편하고 담에도 시킬 의향있아요,굿굿너무좋았어요진짜넘편하고담에도시킬의향있아요,0,0,0,0,0,False,32,24,32,True,높은대만구두,"('2XL', '딥그레이')",0,False,1,keep,unique,True,87209713
﻿3132888,87209804,general,Jion*,여유있는 핏으로 편안하게 입기좋아요 땀나도 색 안변하는 재질입니다,5.0,False,EXTRA LARGE,175.0,78.0,남성,2026-08-30 01:33:45,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 두께감: 적당함 / 신축성: 적당함,False,0,travel,상의,EXTRA LARGE,,2026,8,30,일,5,응답,정사이즈,화면과 비슷,,,적당함,적당함,,,,3.0,3.0,,0.0,0.0,0.0,0.0,여유있는 핏으로 편안하게 입기좋아요 땀나도 색 안변하는 재질입니다,여유있는핏으로편안하게입기좋아요땀나도색안변하는재질입니다,0,0,0,0,0,False,36,29,36,True,Jion*,"('EXTRA LARGE', None)",0,False,1,keep,unique,True,87209804
﻿5911821,87209930,general,시운리,핏이 너무 이뻐용 학원 갈때 자주 입을거 같아요bb,5.0,False,XS,162.0,56.0,여성,2026-08-30 01:50:12,사이즈: 조금 큼 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 좋음 / 신축성: 적당함,False,0,filluminate,하의,XS,,2026,8,30,일,5,응답,조금 큼,화면과 비슷,좋음,,,적당함,,4.0,,3.0,,,1.0,1.0,0.0,0.0,핏이 너무 이뻐용 학원 갈때 자주 입을거 같아요bb,핏이너무이뻐용학원갈때자주입을거같아요bb,0,0,0,0,0,False,28,19,28,True,시운리,"('XS', None)",0,False,1,keep,unique,True,87209930
﻿4720611,87209965,general,건강한베를린슬림,후기 찾아보면서 좀 클 줄 알았는데 딱 적당하고 이쁜 거 같아요!!,5.0,False,SMALL,162.0,46.0,여성,2026-08-30 01:54:39,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 보통 / 두께감: 적당함,False,0,travel,아우터,SMALL,,2026,8,30,일,5,응답,정사이즈,화면과 비슷,보통,,적당함,,,3.0,,,3.0,,0.0,0.0,0.0,0.0,후기 찾아보면서 좀 클 줄 알았는데 딱 적당하고 이쁜 거 같아요!!,후기찾아보면서좀클줄알았는데딱적당하고이쁜거같아요,0,0,2,0,0,False,37,25,37,True,건강한베를린슬림,"('SMALL', None)",0,False,1,keep,unique,True,87209965
﻿1935892,87210009,general,확실히타조,그냥 무난무난 입기 좋아서 기본템으로 딱이 티 입니당,5.0,False,SMALL,175.0,59.0,남성,2026-08-30 01:59:34,사이즈: 조금 큼 / 화면 대비 색감: 화면과 비슷 / 두께감: 적당함 / 신축성: 적당함,False,0,travel,상의,SMALL,,2026,8,30,일,5,응답,조금 큼,화면과 비슷,,,적당함,적당함,,,,3.0,3.0,,1.0,1.0,0.0,0.0,그냥 무난무난 입기 좋아서 기본템으로 딱이 티 입니당,그냥무난무난입기좋아서기본템으로딱이티입니당,0,0,0,0,0,False,29,22,29,True,확실히타조,"('SMALL', None)",0,False,1,keep,unique,True,87210009
4987047,87210852,general,kkkhi,크롭 반팔로 입기 적당합니다. 후들 거리는 질감은 아니고 약간 빳빳합니다,4.0,False,블랙 · L,172.0,67.0,남성,2026-08-30 06:31:20,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 두께감: 적당함 / 신축성: 적당함,False,0,jemut,상의,L,블랙,2026,8,30,일,4,응답,정사이즈,화면과 비슷,,,적당함,적당함,,,,3.0,3.0,,0.0,0.0,0.0,0.0,크롭 반팔로 입기 적당합니다. 후들 거리는 질감은 아니고 약간 빳빳합니다,크롭반팔로입기적당합니다후들거리는질감은아니고약간빳빳합니다,0,0,0,0,0,False,40,30,40,True,kkkhi,"('L', '블랙')",0,False,1,keep,unique,True,87210852
﻿4969880,87211182,general,현듀뛰,가을에 입기 좋고 남자 110사이즈 기준 잘 맞아요,4.0,False,INDIGO · XL,182.0,85.0,여성,2026-08-30 08:26:47,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 보통 / 구김: 약간 있음,True,0,filluminate,상의,XL,INDIGO,2026,8,30,일,4,응답,정사이즈,화면과 비슷,보통,약간 있음,,,,3.0,,,,3.0,0.0,0.0,0.0,0.0,가을에 입기 좋고 남자 110사이즈 기준 잘 맞아요,가을에입기좋고남자110사이즈기준잘맞아요,0,0,0,0,0,False,28,18,28,True,현듀뛰,"('XL', 'INDIGO')",0,False,1,keep,unique,True,87211182
4969807,87211787,style,최신연분홍반팔티,처음에 옷 냄새가 조금 낫는데 입다보니 괜찮아짐 그거 말고는 다 만족,5.0,False,INDIGO · XL,175.0,68.0,남성,2026-08-30 09:57:53,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 보통 / 신축성: 적당함,True,0,filluminate,하의,XL,INDIGO,2026,8,30,일,5,응답,정사이즈,화면과 비슷,보통,,,적당함,,3.0,,3.0,,,0.0,0.0,0.0,0.0,처음에 옷 냄새가 조금 낫는데 입다보니 괜찮아짐 그거 말고는 다 만족,처음에옷냄새가조금낫는데입다보니괜찮아짐그거말고는다만족,0,0,0,0,0,False,38,28,38,True,최신연분홍반팔티,"('XL', 'INDIGO')",0,False,1,keep,unique,True,87211787
﻿5334006,87212985,general,예꼼,진짜 너무 이뻐서 요새 자주 입고 있습니다! 바지 이뻐요,5.0,False,L,175.0,78.0,남성,2026-08-30 11:54:35,사이즈: 조금 큼 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 보통 / 신축성: 적당함,False,0,filluminate,하의,L,,2026,8,30,일,5,응답,조금 큼,화면과 비슷,보통,,,적당함,,3.0,,3.0,,,1.0,1.0,0.0,0.0,진짜 너무 이뻐서 요새 자주 입고 있습니다! 바지 이뻐요,진짜너무이뻐서요새자주입고있습니다바지이뻐요,0,0,1,0,0,False,31,22,31,True,예꼼,"('L', None)",0,False,1,keep,unique,True,87212985
﻿6564192,87213254,general,엔조르지뉴,배송은 오래 걸렸으나 가격 대비 품질은 만족합니다,5.0,False,EXTRA LARGE,182.0,95.0,남성,2026-08-30 12:20:29,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 두께감: 적당함 / 신축성: 적당함,False,0,travel,상의,EXTRA LARGE,,2026,8,30,일,5,응답,정사이즈,화면과 비슷,,,적당함,적당함,,,,3.0,3.0,,0.0,0.0,0.0,0.0,배송은 오래 걸렸으나 가격 대비 품질은 만족합니다,배송은오래걸렸으나가격대비품질은만족합니다,0,0,0,0,0,False,27,21,27,True,엔조르지뉴,"('EXTRA LARGE', None)",0,False,1,keep,unique,True,87213254
3792018,87213848,style,우주최강철,"1. 사이즈  1) 일단 사이즈가 (나와있는 사이즈 기준) 엄~~~청 큽니다. 어떤 분 후기에서 180 안되면 s 이하로 구매해야 한다는 걸 보고 xs로 구매를 했는데요.. 기장이 딱 맞았습니다. 제 스펙 기준 세미 와이드 핏으로 떨어집니다.  2. 색상 1) 옆단에 흰색 스트라이프 색깔이 좀 누렇긴 한데 전혀 옷이 이상해 보이진 않고 옷 느낌과 잘 어울립니다. 이 점은 참고만 하시길 바랍니다.   2) 전체적인 바지의 검정 색상은 괜찮았습니다. 막 특별히 반사가 많이 돼서 다른 색으로 보인다거나 하는 것은 없었습니다.  3. 착용감/핏 1) 허리가 적당하게 밴딩이 돼서 괜찮았으며 허리 스트링 부분이 밖으로 나온 형태인 거 구매 전에 체크하시면 될 것 같습니다.  2) 소재 자체가 되게 여름에도 사용하기 괜찮은 소재인 것 같습니다. 쿨링이 잘 돼서 저는 오히려 겨울에 입기에 좀 춥지 않을까 생각했습니다.   3) 핏은 제 스펙 기준 세미 와이드입니다. 앉아서 발 뻗고 밑단 스트링 풀면 바지가 바닥에 닿는 정도입니다. 밑단 스트링을 조여봤는데 기장이 좀 애매~~해져서 만약에 제 스펙과 비슷한 분들 중 스트링 조여서 사용하실 분들은 s 사이즈 고려해 보시는 것도 괜찮을 것 같습니다. 엄청 허불텅 거리진 않았으며, 너무 얇아서 민망한 부위가 부각되고 그런 건 특별히 없었습니다. 다만 핏이 고정되어 있지는 않아서 격식을 차려야 하는 자리에는 무리가 있어 보입니다.  (사진은 배경 제거만 했습니다)",4.0,False,XS,178.0,69.0,남성,2026-08-30 13:11:50,사이즈: 많이 큼 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 좋음 / 신축성: 적당함,True,1,filluminate,하의,XS,,2026,8,30,일,4,응답,많이 큼,화면과 비슷,좋음,,,적당함,,4.0,,3.0,,,2.0,2.0,0.0,0.0,"1. 사이즈 1) 일단 사이즈가 (나와있는 사이즈 기준) 엄~~~청 큽니다. 어떤 분 후기에서 180 안되면 s 이하로 구매해야 한다는 걸 보고 xs로 구매를 했는데요.. 기장이 딱 맞았습니다. 제 스펙 기준 세미 와이드 핏으로 떨어집니다. 2. 색상 1) 옆단에 흰색 스트라이프 색깔이 좀 누렇긴 한데 전혀 옷이 이상해 보이진 않고 옷 느낌과 잘 어울립니다. 이 점은 참고만 하시길 바랍니다. 2) 전체적인 바지의 검정 색상은 괜찮았습니다. 막 특별히 반사가 많이 돼서 다른 색으로 보인다거나 하는 것은 없었습니다. 3. 착용감/핏 1) 허리가 적당하게 밴딩이 돼서 괜찮았으며 허리 스트링 부분이 밖으로 나온 형태인 거 구매 전에 체크하시면 될 것 같습니다. 2) 소재 자체가 되게 여름에도 사용하기 괜찮은 소재인 것 같습니다. 쿨링이 잘 돼서 저는 오히려 겨울에 입기에 좀 춥지 않을까 생각했습니다. 3) 핏은 제 스펙 기준 세미 와이드입니다. 앉아서 발 뻗고 밑단 스트링 풀면 바지가 바닥에 닿는 정도입니다. 밑단 스트링을 조여봤는데 기장이 좀 애매~~해져서 만약에 제 스펙과 비슷한 분들 중 스트링 조여서 사용하실 분들은 s 사이즈 고려해 보시는 것도 괜찮을 것 같습니다. 엄청 허불텅 거리진 않았으며, 너무 얇아서 민망한 부위가 부각되고 그런 건 특별히 없었습니다. 다만 핏이 고정되어 있지는 않아서 격식을 차려야 하는 자리에는 무리가 있어 보입니다. (사진은 배경 제거만 했습니다)",1사이즈1일단사이즈가나와있는사이즈기준엄청큽니다어떤분후기에서180안되면s이하로구매해야한다는걸보고xs로구매를했는데요기장이딱맞았습니다제스펙기준세미와이드핏으로떨어집니다2색상1옆단에흰색스트라이프색깔이좀누렇긴한데전혀옷이이상해보이진않고옷느낌과잘어울립니다이점은참고만하시길바랍니다2전체적인바지의검정색상은괜찮았습니다막특별히반사가많이돼서다른색으로보인다거나하는것은없었습니다3착용감핏1허리가적당하게밴딩이돼서괜찮았으며허리스트링부분이밖으로나온형태인거구매전에체크하시면될것같습니다2소재자체가되게여름에도사용하기괜찮은소재인것같습니다쿨링이잘돼서저는오히려겨울에입기에좀춥지않을까생각했습니다3핏은제스펙기준세미와이드입니다앉아서발뻗고밑단스트링풀면바지가바닥에닿는정도입니다밑단스트링을조여봤는데기장이좀애매해져서만약에제스펙과비슷한분들중스트링조여서사용하실분들은s사이즈고려해보시는것도괜찮을것같습니다엄청허불텅거리진않았으며너무얇아서민망한부위가부각되고그런건특별히없었습니다다만핏이고정되어있지는않아서격식을차려야하는자리에는무리가있어보입니다사진은배경제거만했습니다,0,0,0,0,0,True,732,484,723,True,우주최강철,"('XS', None)",0,False,1,keep,unique,True,87213848
2913656,87214692,general,애틋한파스텔자켓,초등학교 고학년이라 이제 성인사이즈를 구입해야해서 입혔는데 예쁘게 잘맞네요,5.0,False,MELANGE GREY / M,162.0,50.0,남성,2026-08-30 14:12:22,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 두께감: 적당함 / 퀄리티: 보통,True,0,filluminate,상의,M,MELANGE GREY,2026,8,30,일,5,응답,정사이즈,화면과 비슷,보통,,적당함,,,3.0,,,3.0,,0.0,0.0,0.0,0.0,초등학교 고학년이라 이제 성인사이즈를 구입해야해서 입혔는데 예쁘게 잘맞네요,초등학교고학년이라이제성인사이즈를구입해야해서입혔는데예쁘게잘맞네요,0,0,0,0,0,False,41,34,41,True,애틋한파스텔자켓,"('M', 'MELANGE GREY')",0,False,1,keep,unique,True,87214692
﻿2913656,87214705,style,애틋한파스텔자켓,초등학교 고학년이라 이제 성인사이즈를 구입해야해서 입혔는데 예쁘게 잘맞네요,5.0,False,MELANGE GREY / M,162.0,50.0,남성,2026-08-30 14:12:54,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 두께감: 적당함 / 퀄리티: 보통,True,0,filluminate,상의,M,MELANGE GREY,2026,8,30,일,5,응답,정사이즈,화면과 비슷,보통,,적당함,,,3.0,,,3.0,,0.0,0.0,0.0,0.0,초등학교 고학년이라 이제 성인사이즈를 구입해야해서 입혔는데 예쁘게 잘맞네요,초등학교고학년이라이제성인사이즈를구입해야해서입혔는데예쁘게잘맞네요,0,0,0,0,0,False,41,34,41,True,애틋한파스텔자켓,"('M', 'MELANGE GREY')",0,False,1,keep,unique,True,87214705
6708096,87215048,style,홍구띵,오 생각보다 ㄲㅈ비침이없어서좋아여 지금 날씨에 입기 딱좋은 제 체형이신분들 똑같이 사시면 핏좋아여,5.0,False,CHARCOAL · M,174.0,74.0,남성,2026-08-30 14:35:14,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 두께감: 적당함 / 신축성: 적당함,True,0,filluminate,상의,M,CHARCOAL,2026,8,30,일,5,응답,정사이즈,화면과 비슷,,,적당함,적당함,,,,3.0,3.0,,0.0,0.0,0.0,0.0,오 생각보다 ㄲㅈ비침이없어서좋아여 지금 날씨에 입기 딱좋은 제 체형이신분들 똑같이 사시면 핏좋아여,오생각보다비침이없어서좋아여지금날씨에입기딱좋은제체형이신분들똑같이사시면핏좋아여,0,0,0,0,0,False,54,41,54,True,홍구띵,"('M', 'CHARCOAL')",0,False,1,keep,unique,True,87215048
